percent_adult_covid_admissions,percent_pediatric_covid_admissions,percent_hospitals_previous_day_admission_adult_covid_confirmed,percent_hospitals_previous_day_admission_pediatric_covid_confirmed,percent_hospitals_previous_day_admission_influenza_confirmed,percent_hospitals_total_patients_hospitalized_confirmed_influenza,percent_hospitals_icu_patients_confirmed_influenza,percent_hospitals_inpatient_beds,percent_hospitals_total_icu_beds,percent_hospitals_inpatient_beds_used,percent_hospitals_icu_beds_used,percent_hospitals_percent_inpatient_beds_occupied,percent_hospitals_percent_staff_icu_beds_occupied,percent_hospitals_percent_inpatient_beds_covid,percent_hospitals_percent_inpatient_beds_influenza,percent_hospitals_percent_staff_icu_beds_covid,percent_hospitals_percent_icu_beds_influenza,percent_hospitals_admissions_all_covid_confirmed,percent_hospitals_total_patients_hospitalized_covid_confirmed,percent_hospitals_staff_icu_patients_covid_confirmed,avg_total_patients_hospitalized_covid_confirmed,avg_total_patients_hospitalized_influenza_confirmed,avg_staff_icu_patients_covid_confirmed,avg_icu_patients_influenza_confirmed,avg_inpatient_beds,avg_total_icu_beds,avg_inpatient_beds_used,avg_icu_beds_used,avg_percent_inpatient_beds_occupied,avg_percent_staff_icu_beds_occupied,avg_percent_inpatient_beds_covid,avg_percent_inpatient_beds_influenza,avg_percent_staff_icu_beds_covid,avg_percent_icu_beds_influenza,total_admissions_all_influenza_confirmed,total_admissions_all_covid_confirmed,total_admissions_pediatric_covid_confirmed,total_admissions_adult_covid_confirmed,latitude,longitude,year,month,day
0.9539,0.0461,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,0.989,366.0,23.0,60.0,3.0,25670.0,4193.0,19953.0,2956.0,0.7772,0.7049,0.0143,0.0009,0.0143,0.0006,19.0,369.0,17.0,352.0,40.367474,-82.996216,2023.0,5.0,6.0
0.9444,0.0556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.0,9.0,11.0,1.0,3447.0,582.0,2538.0,412.0,0.7364,0.7079,0.0213,0.0027,0.0194,0.002,3.0,90.0,5.0,85.0,34.307144,-106.018066,2023.0,2.0,25.0
0.9622,0.0378,0.9577,0.9577,0.9577,0.9577,0.9577,0.9507,0.9577,0.9507,0.9577,0.9507,0.9577,0.9507,0.9507,0.9577,0.9577,0.9577,0.9577,0.9577,399.0,227.0,79.0,108.0,20442.0,3033.0,16016.0,2428.0,0.7834,0.8005,0.0195,0.0111,0.0262,0.0357,258.0,423.0,16.0,407.0,33.247875,-83.441162,2023.0,12.0,16.0
0.9638,0.0362,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,0.9873,870.0,535.0,99.0,72.0,43985.0,5459.0,35570.0,3967.0,0.8087,0.7267,0.0198,0.0122,0.0182,0.0133,587.0,745.0,27.0,718.0,43.0,-75.0,2024.0,3.0,16.0
0.9582,0.0418,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,552.0,18.0,72.0,2.0,17435.0,3279.0,12364.0,2207.0,0.7092,0.6732,0.0317,0.001,0.0219,0.0007,26.0,598.0,25.0,573.0,35.860119,-86.660156,2022.0,7.0,9.0
0.9672,0.0328,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,486.0,35.0,58.0,2.0,20127.0,2834.0,15468.0,2096.0,0.7684,0.7394,0.0241,0.0018,0.0203,0.0008,12.0,548.0,18.0,530.0,44.182205,-84.506836,2023.0,10.0,7.0
0.942,0.058,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,69.0,33.0,9.0,7.0,6544.0,766.0,5040.0,566.0,0.7701,0.7387,0.0106,0.005,0.0116,0.0089,33.0,69.0,4.0,65.0,44.0,-120.5,2024.0,4.0,20.0
0.9318,0.0682,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,158.0,85.0,29.0,70.0,20129.0,3027.0,15000.0,2349.0,0.7452,0.7761,0.0079,0.0042,0.0094,0.0231,38.0,176.0,12.0,164.0,33.247875,-83.441162,2023.0,7.0,8.0
0.9448,0.0552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,145.0,11.0,17.0,1.0,6588.0,815.0,5155.0,618.0,0.7824,0.7575,0.022,0.0017,0.021,0.0007,27.0,145.0,8.0,137.0,44.0,-120.5,2022.0,4.0,30.0
0.9726,0.0274,1.0,1.0,0.9682,0.9682,0.9682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9682,1.0,0.9682,1.0,1.0,1.0,1898.0,9.0,455.0,1.0,42598.0,6101.0,34526.0,4372.0,0.8105,0.7166,0.0446,0.0002,0.0746,0.0002,13.0,1603.0,44.0,1559.0,43.0,-75.0,2021.0,11.0,6.0
0.9678,0.0322,0.9743,0.9743,0.9743,0.9743,0.9743,0.9743,0.9743,0.9743,0.9714,0.9743,0.9714,0.9743,0.9743,0.9743,0.9743,0.9743,0.9743,0.9743,1843.0,52.0,224.0,4.0,59909.0,9620.0,45776.0,6385.0,0.764,0.6647,0.0308,0.0009,0.0233,0.0004,46.0,2457.0,79.0,2378.0,36.778259,-119.417931,2023.0,9.0,30.0
0.9924,0.0076,0.972,0.972,0.972,0.972,0.972,0.9626,0.972,0.9626,0.972,0.9626,0.972,0.9626,0.9626,0.972,0.972,0.972,0.972,0.972,152.0,19.0,23.0,2.0,17639.0,3349.0,12654.0,2199.0,0.7174,0.6566,0.0086,0.0011,0.0067,0.0007,14.0,131.0,1.0,130.0,35.860119,-86.660156,2023.0,5.0,27.0
0.9357,0.0643,1.0,1.0,0.992,0.992,0.992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992,1.0,0.992,1.0,1.0,1.0,1581.0,32.0,240.0,3.0,9024.0,1360.0,7619.0,1150.0,0.8442,0.8456,0.1752,0.0036,0.1767,0.0022,46.0,1447.0,93.0,1354.0,46.39241,-94.63623,2022.0,1.0,29.0
0.9328,0.0672,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,105.0,57.0,19.0,6.0,10115.0,1526.0,6789.0,971.0,0.6712,0.6368,0.0104,0.0057,0.0122,0.0042,93.0,134.0,9.0,125.0,39.113014,-105.358887,2024.0,3.0,9.0
0.9758,0.0242,0.9789,0.9789,0.9789,0.9789,0.9789,0.9437,0.9789,0.9437,0.9789,0.9437,0.9789,0.9437,0.9437,0.9789,0.9789,0.9789,0.9789,0.9789,780.0,24.0,86.0,30.0,17161.0,3047.0,13759.0,2356.0,0.8017,0.7735,0.0412,0.0014,0.0282,0.0098,22.0,908.0,22.0,886.0,33.247875,-83.441162,2022.0,7.0,2.0
0.9895,0.0105,1.0,1.0,0.9217,0.913,0.9217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.913,1.0,0.9217,1.0,1.0,1.0,502.0,2.0,121.0,1.0,7756.0,1032.0,4828.0,684.0,0.6225,0.6627,0.0647,0.0004,0.117,0.0007,1.0,571.0,6.0,565.0,42.032974,-93.581543,2020.0,10.0,31.0
0.9779,0.0221,0.9745,0.9618,0.7325,0.7389,0.7261,0.9745,0.9682,0.9745,0.9236,0.9745,0.9236,0.9745,0.7389,0.9682,0.7261,0.9745,0.9745,0.9427,993.0,6.0,199.0,1.0,43906.0,6518.0,31090.0,3792.0,0.7077,0.6185,0.0224,0.0003,0.0306,0.0006,6.0,950.0,21.0,929.0,43.0,-75.0,2020.0,10.0,31.0
0.9769,0.0231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,569.0,6.0,129.0,2.0,7763.0,1338.0,6304.0,802.0,0.812,0.599,0.0733,0.0008,0.0963,0.0013,14.0,650.0,15.0,635.0,41.599998,-72.699997,2021.0,12.0,18.0
0.9597,0.0403,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,0.9929,160.0,38.0,23.0,2.0,19603.0,2840.0,15033.0,2060.0,0.7668,0.7253,0.0082,0.0019,0.0079,0.0009,11.0,149.0,6.0,143.0,44.182205,-84.506836,2023.0,6.0,24.0
0.9692,0.0308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,401.0,111.0,37.0,14.0,10110.0,1391.0,8409.0,918.0,0.8317,0.6654,0.0397,0.011,0.0267,0.0104,210.0,422.0,13.0,409.0,39.045753,-76.641273,2022.0,11.0,26.0
0.9137,0.0863,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,184.0,5.0,25.0,3.0,2968.0,561.0,2072.0,398.0,0.6938,0.7095,0.0589,0.0012,0.0453,0.0048,1.0,197.0,17.0,180.0,34.307144,-106.018066,2022.0,8.0,6.0
0.9664,0.0336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4346.0,34.0,761.0,5.0,20120.0,3073.0,16590.0,2529.0,0.8245,0.8229,0.216,0.0017,0.2477,0.0017,31.0,3511.0,118.0,3393.0,44.182205,-84.506836,2022.0,1.0,29.0
0.9767,0.0233,0.2431,0.2431,0.2431,0.2431,0.2431,0.2431,0.2431,0.2431,0.2431,0.2431,0.2431,0.2431,0.2431,0.2431,0.2431,0.2431,0.2431,0.2431,32.0,3.0,3.0,1.0,7205.0,1060.0,4993.0,722.0,0.6929,0.6812,0.0045,0.0004,0.0031,0.0009,2.0,43.0,1.0,42.0,40.367474,-82.996216,2024.0,7.0,6.0
0.974,0.026,0.972,0.972,0.486,0.486,0.486,0.972,0.972,0.972,0.9626,0.972,0.9626,0.972,0.486,0.972,0.486,0.972,0.972,0.9626,322.0,3.0,106.0,1.0,17712.0,3258.0,11894.0,2271.0,0.6716,0.6979,0.0181,0.0004,0.0325,0.0008,7.0,346.0,9.0,337.0,35.860119,-86.660156,2021.0,7.0,24.0
0.9454,0.0546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,375.0,335.0,46.0,37.0,6436.0,796.0,5463.0,630.0,0.8488,0.7917,0.0583,0.0521,0.0583,0.0469,650.0,348.0,19.0,329.0,44.0,-120.5,2022.0,12.0,17.0
0.9914,0.0086,0.9789,0.9789,0.9648,0.9648,0.9648,0.9507,0.9789,0.9507,0.9789,0.9507,0.9789,0.9507,0.9366,0.9789,0.9648,0.9789,0.9789,0.9789,1672.0,9.0,476.0,3.0,17820.0,3194.0,14043.0,2540.0,0.788,0.7957,0.0891,0.0005,0.149,0.0009,23.0,2320.0,20.0,2300.0,33.247875,-83.441162,2020.0,11.0,21.0
0.9574,0.0426,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,253.0,9.0,34.0,3.0,25701.0,4178.0,19760.0,2906.0,0.7687,0.6954,0.0098,0.0004,0.0082,0.0008,16.0,376.0,16.0,360.0,40.367474,-82.996216,2023.0,9.0,2.0
0.9277,0.0723,0.9789,0.9789,0.9789,0.9789,0.9789,0.9577,0.9789,0.9577,0.9789,0.9577,0.9789,0.9577,0.9577,0.9789,0.9789,0.9789,0.9789,0.9789,246.0,28.0,36.0,15.0,17356.0,3094.0,13687.0,2289.0,0.7887,0.7399,0.013,0.0016,0.0117,0.0047,30.0,249.0,18.0,231.0,33.247875,-83.441162,2022.0,5.0,7.0
0.9235,0.0765,0.9437,0.9437,0.9437,0.9437,0.9437,0.9366,0.9437,0.9366,0.9437,0.9366,0.9437,0.9366,0.9366,0.9437,0.9437,0.9437,0.9437,0.9437,375.0,186.0,70.0,121.0,20497.0,3028.0,15795.0,2352.0,0.7706,0.7769,0.0183,0.0091,0.0231,0.0399,81.0,366.0,28.0,338.0,33.247875,-83.441162,2024.0,3.0,30.0
0.9234,0.0766,0.973,0.973,0.973,0.973,0.973,0.9459,0.973,0.9459,0.973,0.9459,0.973,0.9459,0.9459,0.973,0.973,0.973,0.973,0.973,212.0,153.0,27.0,26.0,2689.0,564.0,1903.0,441.0,0.7078,0.7821,0.0612,0.0217,0.0481,0.0466,324.0,209.0,16.0,193.0,34.307144,-106.018066,2022.0,12.0,10.0
0.9589,0.0411,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,326.0,7.0,48.0,1.0,10007.0,1604.0,6612.0,940.0,0.6608,0.5898,0.0326,0.0007,0.0296,0.0005,11.0,681.0,28.0,653.0,39.113014,-105.358887,2022.0,7.0,16.0
0.9427,0.0573,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,0.9831,223.0,33.0,31.0,5.0,6700.0,787.0,5203.0,566.0,0.7765,0.719,0.0333,0.0049,0.0394,0.0064,11.0,227.0,13.0,214.0,44.0,-120.5,2023.0,2.0,4.0
0.9593,0.0407,1.0,1.0,1.0,1.0,1.0,0.9792,1.0,0.9792,1.0,0.9792,1.0,0.9792,0.9792,1.0,1.0,1.0,1.0,1.0,523.0,5.0,45.0,2.0,9696.0,1354.0,7844.0,876.0,0.809,0.647,0.0513,0.0005,0.033,0.0013,3.0,492.0,20.0,472.0,39.045753,-76.641273,2022.0,9.0,17.0
0.9703,0.0297,1.0,1.0,1.0,1.0,1.0,0.9792,1.0,0.9792,1.0,0.9792,1.0,0.9792,0.9792,1.0,1.0,1.0,1.0,1.0,589.0,5.0,58.0,1.0,9673.0,1370.0,7801.0,879.0,0.8064,0.6417,0.0597,0.0006,0.0426,0.0008,6.0,572.0,17.0,555.0,39.045753,-76.641273,2022.0,8.0,27.0
0.9792,0.0208,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,330.0,17.0,35.0,2.0,9444.0,1273.0,7810.0,862.0,0.827,0.677,0.035,0.0018,0.0277,0.0019,22.0,337.0,7.0,330.0,39.045753,-76.641273,2023.0,12.0,2.0
0.9614,0.0386,1.0,1.0,1.0,1.0,1.0,0.9873,1.0,0.9873,1.0,0.9873,1.0,0.9873,0.9873,1.0,1.0,1.0,1.0,1.0,1769.0,47.0,184.0,4.0,42075.0,5394.0,33054.0,3881.0,0.7855,0.7195,0.0417,0.0011,0.0341,0.0007,66.0,1786.0,69.0,1717.0,43.0,-75.0,2022.0,7.0,2.0
0.9842,0.0158,0.9829,0.9771,0.7486,0.7486,0.7514,0.9829,0.9829,0.9829,0.9771,0.9829,0.9771,0.9771,0.7486,0.9771,0.7514,0.9829,0.9771,0.9771,2347.0,48.0,654.0,5.0,66268.0,10388.0,41760.0,6822.0,0.6334,0.6602,0.0356,0.0009,0.0629,0.0006,30.0,2212.0,35.0,2177.0,36.778259,-119.417931,2020.0,11.0,7.0
0.9637,0.0363,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9669,0.9834,0.9669,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9669,3419.0,4.0,923.0,2.0,27555.0,5033.0,21271.0,3514.0,0.7719,0.7205,0.1241,0.0002,0.1835,0.0004,8.0,3055.0,111.0,2944.0,40.367474,-82.996216,2021.0,10.0,16.0
0.9565,0.0435,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,0.9779,938.0,128.0,139.0,23.0,25034.0,4152.0,20145.0,3058.0,0.8046,0.7363,0.0375,0.0051,0.0335,0.0055,256.0,1150.0,50.0,1100.0,40.367474,-82.996216,2022.0,11.0,19.0
0.9868,0.0132,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,1652.0,17.0,462.0,6.0,17858.0,3281.0,12038.0,2252.0,0.674,0.6863,0.0925,0.0009,0.1407,0.0017,32.0,1587.0,21.0,1566.0,35.860119,-86.660156,2020.0,11.0,21.0
0.9618,0.0382,0.9834,0.9834,0.9779,0.9779,0.9779,0.9834,0.9834,0.9834,0.9779,0.9834,0.9779,0.9834,0.9779,0.9834,0.9779,0.9834,0.9834,0.9779,5292.0,137.0,1168.0,16.0,26653.0,4912.0,20703.0,3574.0,0.7766,0.7381,0.1986,0.0052,0.2378,0.0032,162.0,5812.0,222.0,5590.0,40.367474,-82.996216,2022.0,1.0,8.0
0.9083,0.0917,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,96.0,32.0,15.0,6.0,3364.0,574.0,2443.0,410.0,0.7262,0.7129,0.0286,0.0094,0.0267,0.0099,48.0,109.0,10.0,99.0,34.307144,-106.018066,2022.0,6.0,4.0
0.987,0.013,0.9829,0.98,0.9429,0.9429,0.9429,0.9829,0.9829,0.9829,0.98,0.9829,0.98,0.98,0.9429,0.98,0.9429,0.9829,0.98,0.98,8611.0,94.0,1972.0,13.0,61205.0,10690.0,45273.0,7689.0,0.7394,0.719,0.1407,0.0016,0.1843,0.0013,47.0,8613.0,112.0,8501.0,36.778259,-119.417931,2020.0,12.0,12.0
0.95,0.05,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,0.4673,48.0,14.0,8.0,2.0,6168.0,846.0,4035.0,509.0,0.6531,0.5988,0.0077,0.0022,0.0088,0.0027,10.0,80.0,4.0,76.0,35.860119,-86.660156,2024.0,7.0,27.0
0.9844,0.0156,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,518.0,3.0,133.0,2.0,3457.0,580.0,2565.0,444.0,0.7421,0.7642,0.1498,0.0008,0.23,0.0029,10.0,450.0,7.0,443.0,34.307144,-106.018066,2021.0,1.0,30.0
0.9422,0.0578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1724.0,8.0,258.0,1.0,7404.0,1192.0,6054.0,883.0,0.8176,0.7405,0.2328,0.0011,0.2161,0.0005,9.0,1939.0,112.0,1827.0,41.599998,-72.699997,2022.0,1.0,15.0
0.9876,0.0124,0.9829,0.98,0.9429,0.9429,0.9429,0.9829,0.9829,0.9829,0.98,0.9829,0.98,0.98,0.9429,0.98,0.9429,0.9829,0.98,0.98,11212.0,91.0,2453.0,14.0,61312.0,10869.0,46875.0,8027.0,0.7644,0.7384,0.1828,0.0016,0.2256,0.0014,54.0,11306.0,140.0,11166.0,36.778259,-119.417931,2020.0,12.0,19.0
0.9369,0.0631,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,0.9889,171.0,8.0,26.0,1.0,10125.0,1570.0,6767.0,977.0,0.6683,0.6221,0.0169,0.0008,0.0164,0.0005,9.0,301.0,19.0,282.0,39.113014,-105.358887,2023.0,3.0,18.0
0.9755,0.0245,0.9789,0.9789,0.8732,0.8732,0.8732,0.9507,0.9789,0.9507,0.9789,0.9507,0.9789,0.9507,0.8451,0.9789,0.8732,0.9789,0.9789,0.9789,433.0,4.0,112.0,1.0,18065.0,3153.0,13741.0,2321.0,0.7605,0.7362,0.0229,0.0003,0.0357,0.0004,3.0,652.0,16.0,636.0,33.247875,-83.441162,2021.0,7.0,17.0
0.9774,0.0226,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,0.9834,2373.0,5.0,566.0,1.0,28460.0,5084.0,19830.0,3345.0,0.6967,0.6579,0.0834,0.0002,0.1112,0.0001,6.0,2126.0,48.0,2078.0,40.367474,-82.996216,2021.0,2.0,13.0
0.9725,0.0275,0.9936,0.9936,0.9936,0.9936,0.9936,0.9809,0.9936,0.9809,0.9936,0.9809,0.9936,0.9809,0.9809,0.9936,0.9936,0.9936,0.9936,0.9936,934.0,60.0,106.0,8.0,42946.0,5341.0,33448.0,3841.0,0.7787,0.7189,0.0216,0.0014,0.0198,0.0014,76.0,837.0,23.0,814.0,43.0,-75.0,2023.0,4.0,15.0
0.933,0.067,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.992,465.0,119.0,50.0,18.0,9204.0,1360.0,7349.0,1010.0,0.7979,0.7423,0.0505,0.0129,0.0366,0.0129,185.0,582.0,39.0,543.0,46.39241,-94.63623,2024.0,1.0,6.0
0.9839,0.0161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,367.0,15.0,37.0,1.0,7394.0,1223.0,5809.0,827.0,0.7857,0.6765,0.0496,0.002,0.03,0.0005,38.0,436.0,7.0,429.0,41.599998,-72.699997,2022.0,11.0,12.0
0.98,0.02,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,1192.0,3.0,372.0,1.0,10339.0,2044.0,6412.0,1185.0,0.6201,0.5797,0.1153,0.0003,0.1818,0.0006,5.0,1148.0,23.0,1125.0,39.113014,-105.358887,2021.0,1.0,2.0
0.9682,0.0318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,487.0,162.0,44.0,25.0,9170.0,1319.0,7874.0,1076.0,0.8586,0.8156,0.0531,0.0176,0.0334,0.0193,243.0,503.0,16.0,487.0,46.39241,-94.63623,2022.0,11.0,26.0
0.95,0.05,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,159.0,55.0,15.0,6.0,6606.0,761.0,5242.0,548.0,0.7935,0.7194,0.0241,0.0083,0.0195,0.0084,86.0,160.0,8.0,152.0,44.0,-120.5,2024.0,2.0,17.0
0.9578,0.0422,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,0.9936,2230.0,118.0,254.0,16.0,43553.0,5352.0,34752.0,3989.0,0.7979,0.7452,0.0512,0.0027,0.0475,0.0029,104.0,1918.0,81.0,1837.0,43.0,-75.0,2023.0,2.0,18.0
0.9311,0.0689,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9648,0.9718,0.9648,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,0.9718,1171.0,209.0,164.0,87.0,19480.0,2948.0,14731.0,2282.0,0.7564,0.7811,0.0601,0.0107,0.0556,0.0297,184.0,1378.0,95.0,1283.0,33.247875,-83.441162,2023.0,1.0,7.0
0.995,0.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1338.0,4.0,318.0,2.0,9733.0,1500.0,7795.0,1161.0,0.8009,0.7739,0.1375,0.0004,0.2121,0.0013,3.0,1400.0,7.0,1393.0,39.045753,-76.641273,2020.0,12.0,5.0
0.9786,0.0214,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,0.9792,555.0,176.0,57.0,24.0,9730.0,1299.0,8523.0,946.0,0.8759,0.7282,0.0571,0.0181,0.0438,0.0184,245.0,513.0,11.0,502.0,39.045753,-76.641273,2024.0,1.0,20.0
0.9708,0.0292,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,140.0,36.0,33.0,5.0,17484.0,3294.0,12193.0,2142.0,0.6974,0.6502,0.008,0.002,0.01,0.0014,36.0,137.0,4.0,133.0,35.860119,-86.660156,2022.0,5.0,7.0
0.9724,0.0276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1087.0,5.0,276.0,1.0,20765.0,3124.0,16371.0,2341.0,0.7882,0.7493,0.0523,0.0002,0.0883,0.0004,2.0,1050.0,29.0,1021.0,44.182205,-84.506836,2021.0,9.0,4.0
0.9361,0.0639,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,0.9661,237.0,12.0,30.0,2.0,6551.0,768.0,5204.0,566.0,0.7943,0.7375,0.0361,0.0019,0.0393,0.0024,6.0,219.0,14.0,205.0,44.0,-120.5,2023.0,3.0,4.0
0.9541,0.0459,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,0.9809,1400.0,19.0,136.0,1.0,43336.0,5310.0,34555.0,3853.0,0.7974,0.7256,0.0323,0.0004,0.0257,0.0001,19.0,1546.0,71.0,1475.0,43.0,-75.0,2023.0,9.0,30.0
0.9631,0.0369,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,0.9778,242.0,8.0,39.0,1.0,10188.0,1593.0,6551.0,921.0,0.643,0.5782,0.0237,0.0008,0.0243,0.0006,19.0,461.0,17.0,444.0,39.113014,-105.358887,2023.0,11.0,4.0
0.9546,0.0454,0.9779,0.9779,0.9779,0.9779,0.9779,0.9724,0.9779,0.9724,0.9724,0.9724,0.9724,0.9724,0.9724,0.9779,0.9779,0.9779,0.9779,0.9779,372.0,14.0,46.0,2.0,26157.0,4134.0,19817.0,2793.0,0.7575,0.6759,0.0142,0.0005,0.0111,0.0006,21.0,573.0,26.0,547.0,40.367474,-82.996216,2023.0,10.0,28.0
